身穿	118	0.0012
因地制宜	118	0.0012
臣	118	0.0012
打败	118	0.0012
陶	118	0.0012
示范	118	0.0012
侧重	118	0.0012
说起来	118	0.0012
最先	118	0.0012
大字	118	0.0012
刻画	118	0.0012
瑞典	118	0.0012
传导	118	0.0012
量子力学	118	0.0012
花纹	118	0.0012
委员长	118	0.0012
振奋	118	0.0012
支队	118	0.0012
搅	118	0.0012
突击	118	0.0012
甘心	118	0.0012
猛然	118	0.0012
鹅	118	0.0012
鼻孔	117	0.0012
电线	117	0.0012
复合	117	0.0012
背影	117	0.0012
逛	117	0.0012
祖父	117	0.0012
各方	117	0.0012
大王	117	0.0012
眨	117	0.0012
清水	117	0.0012
炸弹	117	0.0012
燃	117	0.0012
群众性	117	0.0012
倒霉	117	0.0012
跳到	117	0.0012
汽油	117	0.0012
转为	117	0.0012
手榴弹	117	0.0012
趋	117	0.0012
体外	117	0.0012
萨满	117	0.0012
泄	117	0.0012
马车	117	0.0012
适应性	117	0.0012
诚实	117	0.0012
变法	117	0.0012
探测器	117	0.0012
怪物	117	0.0012
发抖	117	0.0012
葬	117	0.0012
用处	117	0.0012
女婿	117	0.0012
打架	117	0.0012
世上	117	0.0012
算出	117	0.0012
进化论	117	0.0012
没事	117	0.0012
可贵	117	0.0012
无效	117	0.0012
春风	117	0.0012
说罢	117	0.0012
一则	117	0.0012
不甚	117	0.0012
混淆	117	0.0012
敞开	117	0.0012
风雪	117	0.0012
祝	117	0.0012
冷笑	117	0.0012
航海	117	0.0012
进取	117	0.0012
亚里士多德	117	0.0012
朱德	117	0.0012
亦即	117	0.0012
布满	116	0.0012
消亡	116	0.0012
捕捞	116	0.0012
贝多芬	116	0.0012
陆军	116	0.0012
夺得	116	0.0012
极少数	116	0.0012
评选	116	0.0012
谁知道	116	0.0012
稻谷	116	0.0012
爱上	116	0.0012
脑海	116	0.0012
上海市	116	0.0012
资产阶级革命	116	0.0012
外出	116	0.0012
现今	116	0.0012
老朋友	116	0.0012
康有为	116	0.0012
路过	116	0.0012
调解	116	0.0012
响亮	116	0.0012
跟随	116	0.0012
寂静	116	0.0012
奴役	116	0.0012
证书	116	0.0012
大方	116	0.0012
亦可	116	0.0012
隋	116	0.0012
预料	116	0.0012
容许	116	0.0012
曹志道	116	0.0012
生病	116	0.0012
国民政府	116	0.0012
深切	116	0.0012
大寨	116	0.0012
附加	116	0.0012
光子	116	0.0012
酝酿	116	0.0012
蜡	116	0.0012
境地	116	0.0012
棺材	116	0.0012
成虫	116	0.0012
横向	116	0.0012
跟踪	115	0.0012
陈二虎	115	0.0012
照耀	115	0.0012
索性	115	0.0012
匪	115	0.0012
专利	115	0.0012
船只	115	0.0012
语境	115	0.0012
疑	115	0.0012
顶端	115	0.0012
荷	115	0.0012
西风	115	0.0012
场地	115	0.0012
头痛	115	0.0012
禁不住	115	0.0012
掉下	115	0.0012
反面	115	0.0012
岸上	115	0.0012
伴奏	115	0.0012
风速	115	0.0012
表彰	115	0.0012
联营	115	0.0012
样儿	115	0.0012
动静	115	0.0012
淋	115	0.0012
去过	115	0.0012
倚	115	0.0012
海关	115	0.0012
越冬	115	0.0012
水文	115	0.0012
雇	115	0.0012
未免	115	0.0012
茫然	115	0.0012
提示	115	0.0012
双重	115	0.0012
抽烟	115	0.0012
咀嚼	115	0.0012
驱	115	0.0012
长征	115	0.0012
恐	115	0.0012
侦查	115	0.0012
一瞬间	115	0.0012
坐到	115	0.0012
小球	115	0.0012
白白	115	0.0012
滤	115	0.0012
狭隘	115	0.0012
租界	115	0.0012
开除	115	0.0012
享	115	0.0012
光电	115	0.0012
直立	115	0.0012
东海	115	0.0012
加之	115	0.0012
蹬	115	0.0012
看书	114	0.0012
再不	114	0.0012
出动	114	0.0012
举例	114	0.0012
坦白	114	0.0012
蛮	114	0.0012
民主政治	114	0.0012
炎热	114	0.0012
逃跑	114	0.0012
鹰	114	0.0012
褐色	114	0.0012
猪肉	114	0.0012
迎面	114	0.0012
定为	114	0.0012
陶冶	114	0.0012
洞口	114	0.0012
常年	114	0.0012
笔者	114	0.0012
器材	114	0.0012
落地	114	0.0012
调剂	114	0.0012
乘客	114	0.0012
私营	114	0.0012
会员	114	0.0012
红楼梦	114	0.0012
山峰	114	0.0012
人造卫星	114	0.0012
叉	114	0.0012
升华	114	0.0012
唐朝	114	0.0012
促成	114	0.0012
极度	114	0.0012
外商	114	0.0012
候	114	0.0012
搬运	114	0.0012
廉价	114	0.0012
肩头	114	0.0012
打起	114	0.0012
讲解	114	0.0012
仰	114	0.0012
购销	114	0.0012
仓	114	0.0012
烈火	114	0.0012
全军	114	0.0012
林子	114	0.0012
参数	114	0.0012
亲密	114	0.0012
给出	114	0.0012
中农	114	0.0012
相距	114	0.0012
必要条件	114	0.0012
跃	114	0.0012
皱纹	114	0.0012
精华	114	0.0012
降到	114	0.0012
以求	114	0.0012
下山	114	0.0012
熔点	114	0.0012
以色列	114	0.0012
稻田	114	0.0012
有机体	114	0.0012
上诉	114	0.0012
蔓延	114	0.0012
蜜	114	0.0012
其后	114	0.0012
啄木鸟	114	0.0012
成语	113	0.0012
纵队	113	0.0012
选取	113	0.0012
没落	113	0.0012
优惠	113	0.0012
生物体	113	0.0012
敌军	113	0.0012
揭发	113	0.0012
螺旋	113	0.0012
管道	113	0.0012
定型	113	0.0012
叫喊	113	0.0012
扰动	113	0.0012
免得	113	0.0012
僧侣	113	0.0012
径流	113	0.0012
天主教	113	0.0012
风力	113	0.0012
音调	113	0.0012
纳税	113	0.0012
树下	113	0.0012
热水	113	0.0012
南朝鲜	113	0.0012
重叠	113	0.0012
强盗	113	0.0012
泥沙	113	0.0012
每种	113	0.0012
饼	113	0.0012
辣椒	113	0.0012
瓦解	113	0.0012
自觉性	113	0.0012
浆	113	0.0012
世俗	113	0.0012
全厂	113	0.0012
偏离	113	0.0012
发芽	113	0.0012
脆	113	0.0012
虚伪	113	0.0012
唯物辩证法	113	0.0012
栏	113	0.0012
憋	113	0.0012
牛奶	113	0.0012
大山	113	0.0012
作好	113	0.0012
同步	113	0.0012
民歌	113	0.0012
料到	112	0.0012
滩	112	0.0012
观赏	112	0.0012
不可分割	112	0.0012
翅	112	0.0012
请示	112	0.0012
寺院	112	0.0012
倾向性	112	0.0012
细长	112	0.0012
遗传学	112	0.0012
跳出	112	0.0012
失踪	112	0.0012
测试	112	0.0012
授	112	0.0012
凭着	112	0.0012
逻辑思维	112	0.0012
甘肃	112	0.0012
文化教育	112	0.0012
公安局	112	0.0012
乡亲们	112	0.0012
精彩	112	0.0012
美观	112	0.0012
军警	112	0.0012
辫子	112	0.0012
毫克	112	0.0012
奥地利	112	0.0012
后人	112	0.0012
菩萨	112	0.0012
土耳其	112	0.0012
近年	112	0.0012
迹	112	0.0012
争吵	112	0.0012
革命家	112	0.0012
攀	112	0.0012
水蒸气	112	0.0012
第七	112	0.0012
滑动	112	0.0012
多样性	112	0.0012
咖啡	112	0.0012
售价	112	0.0012
骨骼	112	0.0012
走开	112	0.0012
哺乳动物	112	0.0012
一回事	112	0.0012
盒子	112	0.0012
构图	112	0.0012
男孩子	112	0.0012
他妈的	112	0.0012
饿死	112	0.0012
鉴于	112	0.0012
冒出	112	0.0012
贝	111	0.0012
顶上	111	0.0012
肥沃	111	0.0012
做事	111	0.0012
开动	111	0.0012
带回	111	0.0012
三十五	111	0.0012
诗意	111	0.0012
土地改革	111	0.0012
惊动	111	0.0012
赞同	111	0.0012
有道理	111	0.0012
美人	111	0.0012
样本	111	0.0012
库存	111	0.0012
这下	111	0.0012
罚款	111	0.0012
好朋友	111	0.0012
屏	111	0.0012
共产党人	111	0.0012
转过身	111	0.0012
小资产阶级	111	0.0012
笑脸	111	0.0012
下属	111	0.0012
乌云	111	0.0012
有序	111	0.0012
遗址	111	0.0012
时光	111	0.0012
挽	111	0.0012
历	111	0.0012
保管	111	0.0012
望见	111	0.0012
包干	111	0.0012
餐厅	111	0.0012
下车	111	0.0012
越发	111	0.0012
寨	111	0.0012
抚	111	0.0012
搂	111	0.0012
母体	111	0.0012
制裁	111	0.0012
会谈	111	0.0012
针灸	111	0.0012
维修	111	0.0012
政治部	111	0.0012
柄	111	0.0012
碰撞	111	0.0012
沉积物	111	0.0012
彭	111	0.0012
映	111	0.0012
统称	111	0.0012
摹仿	111	0.0012
坏事	111	0.0012
生日	111	0.0012
逗	111	0.0012
犁	111	0.0012
微米	111	0.0012
外科	111	0.0012
投机	111	0.0012
埋头	111	0.0012
夸大	111	0.0012
重建	111	0.0012
终究	111	0.0012
艺术品	110	0.0012
欣赏者	110	0.0012
过年	110	0.0012
光泽	110	0.0012
扩建	110	0.0012
历程	110	0.0012
罗马尼亚	110	0.0012
吻	110	0.0012
察	110	0.0012
夏克明	110	0.0012
田文中	110	0.0012
能为	110	0.0012
条款	110	0.0012
陈述	110	0.0012
灾害	110	0.0012
哭声	110	0.0012
苦笑	110	0.0012
飞去	110	0.0012
勤奋	110	0.0012
创建	110	0.0012
无聊	110	0.0012
寺	110	0.0012
嫁给	110	0.0012
成因	110	0.0012
石子	110	0.0012
油田	110	0.0012
指头	110	0.0012
当选	110	0.0012
诸葛亮	110	0.0012
衰落	110	0.0012
集资	110	0.0012
葡萄糖	110	0.0012
详	110	0.0012
水肿	110	0.0012
张作霖	110	0.0012
桃	110	0.0012
昔日	110	0.0012
小河	110	0.0012
胆	110	0.0012
胸膛	110	0.0012
老太婆	110	0.0012
增殖	110	0.0012
变态	110	0.0012
肥皂	110	0.0012
政治制度	110	0.0012
献给	110	0.0012
欢呼	110	0.0012
责备	110	0.0012
舞蹈家	110	0.0012
尘	110	0.0012
政治学	110	0.0012
之于	110	0.0012
飞舞	110	0.0012
选择性	110	0.0012
往事	110	0.0012
纱	110	0.0012
彼	110	0.0012
晚年	110	0.0012
誉为	109	0.0011
月底	109	0.0011
腐	109	0.0011
总经理	109	0.0011
圈子	109	0.0011
陪着	109	0.0011
赔	109	0.0011
解放战争	109	0.0011
剧种	109	0.0011
学好	109	0.0011
没办法	109	0.0011
纯净	109	0.0011
汉口	109	0.0011
新加坡	109	0.0011
停滞	109	0.0011
乌龟	109	0.0011
无所	109	0.0011
迎着	109	0.0011
身分	109	0.0011
不久前	109	0.0011
一氧化碳	109	0.0011
老爹	109	0.0011
推算	109	0.0011
阻挡	109	0.0011
重心	109	0.0011
机车	109	0.0011
年内	109	0.0011
传教士	109	0.0011
等同	109	0.0011
比利时	109	0.0011
伙计	109	0.0011
相对于	109	0.0011
仙	109	0.0011
废物	109	0.0011
分子式	109	0.0011
殖民	109	0.0011
此事	109	0.0011
芦苇	109	0.0011
名单	109	0.0011
胖子	109	0.0011
明朝	109	0.0011
磁铁	109	0.0011
数额	109	0.0011
不明	109	0.0011
就此	109	0.0011
渴	109	0.0011
撕	109	0.0011
一九七八	109	0.0011
恐慌	109	0.0011
松鼠	109	0.0011
储量	109	0.0011
幼儿园	109	0.0011
务	109	0.0011
太平天国	109	0.0011
瓣	108	0.0011
个子	108	0.0011
岭	108	0.0011
互补	108	0.0011
视察	108	0.0011
急促	108	0.0011
水位	108	0.0011
施用	108	0.0011
物种	108	0.0011
尽是	108	0.0011
拱	108	0.0011
推断	108	0.0011
牧场	108	0.0011
排放	108	0.0011
创造力	108	0.0011
小屋	108	0.0011
站起身	108	0.0011
上市	108	0.0011
合力	108	0.0011
甚至于	108	0.0011
动脉	108	0.0011
快慢	108	0.0011
苍蝇	108	0.0011
生死	108	0.0011
服饰	108	0.0011
农奴	108	0.0011
底层	108	0.0011
昏迷	108	0.0011
仇	108	0.0011
狠	108	0.0011
旅长	108	0.0011
孔雀	108	0.0011
盛有	108	0.0011
赖以	108	0.0011
电视台	108	0.0011
电容器	108	0.0011
医务	108	0.0011
代理	108	0.0011
请来	108	0.0011
肃清	108	0.0011
哈哈大笑	108	0.0011
高出	108	0.0011
指点	108	0.0011
美育	108	0.0011
疗效	108	0.0011
琴	108	0.0011
看完	108	0.0011
喊叫	108	0.0011
陕北	108	0.0011
茫茫	108	0.0011
成群	108	0.0011
丑恶	108	0.0011
玩意	108	0.0011
平地	108	0.0011
圆圆	107	0.0011
相识	107	0.0011
相传	107	0.0011
壮丽	107	0.0011
更换	107	0.0011
丰满	107	0.0011
根系	107	0.0011
议	107	0.0011
贾	107	0.0011
示意	107	0.0011
从实际出发	107	0.0011
简便	107	0.0011
厂家	107	0.0011
赞赏	107	0.0011
剧团	107	0.0011
不一	107	0.0011
掩	107	0.0011
掩饰	107	0.0011
嘲笑	107	0.0011
妄图	107	0.0011
好似	107	0.0011
辛亥革命	107	0.0011
学到	107	0.0011
鲤鱼	107	0.0011
顽固	107	0.0011
冷水	107	0.0011
黎明	107	0.0011
过日子	107	0.0011
万万	107	0.0011
主教	107	0.0011
模	107	0.0011
偏向	107	0.0011
高校	107	0.0011
平均主义	107	0.0011
清新	107	0.0011
互为	107	0.0011
推向	107	0.0011
难看	107	0.0011
请教	107	0.0011
瀑布	107	0.0011
订货	107	0.0011
难忘	107	0.0011
丘陵	107	0.0011
派出所	107	0.0011
探测	107	0.0011
唯物论	107	0.0011
脚印	107	0.0011
鲨鱼	107	0.0011
大步	107	0.0011
陶醉	107	0.0011
大面积	107	0.0011
拴	107	0.0011
契约	107	0.0011
衔接	107	0.0011
花卉	107	0.0011
期货	107	0.0011
植物体	107	0.0011
指挥部	107	0.0011
去掉	107	0.0011
大米	107	0.0011
悲痛	107	0.0011
点心	107	0.0011
势能	107	0.0011
做工	107	0.0011
张望	106	0.0011
呼啸	106	0.0011
乐意	106	0.0011
拒	106	0.0011
猜想	106	0.0011
呻吟	106	0.0011
拨款	106	0.0011
低下头	106	0.0011
考古	106	0.0011
也可以说	106	0.0011
雨点	106	0.0011
宿	106	0.0011
惨	106	0.0011
多多	106	0.0011
隐约	106	0.0011
来得及	106	0.0011
文中	106	0.0011
浮动	106	0.0011
看上去	106	0.0011
昆明	106	0.0011
继而	106	0.0011
直升飞机	106	0.0011
衍射	106	0.0011
树皮	106	0.0011
柜台	106	0.0011
气力	106	0.0011
劲头	106	0.0011
底部	106	0.0011
深山	106	0.0011
少年儿童	106	0.0011
俱乐部	106	0.0011
细微	106	0.0011
板凳	106	0.0011
真挚	106	0.0011
勾	106	0.0011
德育	106	0.0011
开心	106	0.0011
原子能	106	0.0011
交涉	106	0.0011
紊乱	106	0.0011
精美	106	0.0011
公有	106	0.0011
歧视	106	0.0011
婆	106	0.0011
得罪	106	0.0011
工作会议	106	0.0011
伊朗	106	0.0011
经验教训	106	0.0011
驾	106	0.0011
真相	106	0.0011
艺人	106	0.0011
水下	106	0.0011
蓝天	106	0.0011
记号	106	0.0011
陪同	106	0.0011
认可	106	0.0011
齐全	106	0.0011
买办	106	0.0011
当心	106	0.0011
魔鬼	106	0.0011
链	106	0.0011
上台	106	0.0011
全班	106	0.0011
记忆力	106	0.0011
笼	106	0.0011
女排	106	0.0011
坏蛋	105	0.0011
夸	105	0.0011
民俗	105	0.0011
大权	105	0.0011
贪婪	105	0.0011
冲进	105	0.0011
词组	105	0.0011
亲友	105	0.0011
例证	105	0.0011
茧	105	0.0011
远大	105	0.0011
荒凉	105	0.0011
老同志	105	0.0011
机智	105	0.0011
渡过	105	0.0011
中文	105	0.0011
前天	105	0.0011
何种	105	0.0011
成天	105	0.0011
点缀	105	0.0011
魔	105	0.0011
当上	105	0.0011
瓶子	105	0.0011
老干部	105	0.0011
迭	105	0.0011
柑桔	105	0.0011
庄重	105	0.0011
所在地	105	0.0011
通讯员	105	0.0011
界线	105	0.0011
袖	105	0.0011
办公	105	0.0011
歌剧	105	0.0011
女真	105	0.0011
嫁接	105	0.0011
修复	105	0.0011
怪不得	105	0.0011
茶馆	105	0.0011
官僚主义	105	0.0011
碰见	105	0.0011
互不	105	0.0011
晚会	105	0.0011
眼珠	105	0.0011
死刑	105	0.0011
泉水	105	0.0011
终生	105	0.0011
围剿	105	0.0011
下方	105	0.0011
销售额	105	0.0011
念书	105	0.0011
良种	105	0.0011
削	105	0.0011
辩论	105	0.0011
湍流	105	0.0011
板块	105	0.0011
君主	105	0.0011
一连串	104	0.0011
祖母	104	0.0011
好在	104	0.0011
毅力	104	0.0011
吞	104	0.0011
理论家	104	0.0011
非金属	104	0.0011
悲伤	104	0.0011
地处	104	0.0011
各位	104	0.0011
从容	104	0.0011
大腿	104	0.0011
真菌	104	0.0011
这些年	104	0.0011
这么个	104	0.0011
曹操	104	0.0011
这般	104	0.0011
我俩	104	0.0011
偶然性	104	0.0011
娘家	104	0.0011
追问	104	0.0011
晶莹	104	0.0011
种田	104	0.0011
约定	104	0.0011
中下游	104	0.0011
香味	104	0.0011
呕吐	104	0.0011
滚滚	104	0.0011
自学	104	0.0011
细胞核	104	0.0011
宝石	104	0.0011
庸俗	104	0.0011
归根到底	104	0.0011
下场	104	0.0011
天堂	104	0.0011
用具	104	0.0011
平稳	104	0.0011
送去	104	0.0011
云雾	104	0.0011
量子	104	0.0011
两面	104	0.0011
葡萄牙	104	0.0011
吸烟	104	0.0011
支柱	104	0.0011
看守	104	0.0011
联邦德国	104	0.0011
淹没	104	0.0011
配备	104	0.0011
颤动	104	0.0011
外婆	104	0.0011
实用主义	104	0.0011
记起	104	0.0011
颁发	104	0.0011
末端	104	0.0011
悲观	104	0.0011
那一天	104	0.0011
总得	104	0.0011
定性	104	0.0011
名著	104	0.0011
锡伯	104	0.0011
试点	104	0.0011
车轮	104	0.0011
变质	104	0.0011
无所谓	104	0.0011
均为	103	0.0011
预见	103	0.0011
群落	103	0.0011
随手	103	0.0011
重合	103	0.0011
幼稚	103	0.0011
躯体	103	0.0011
刑罚	103	0.0011
见于	103	0.0011
受不了	103	0.0011
笔下	103	0.0011
炮火	103	0.0011
忧虑	103	0.0011
纬	103	0.0011
放过	103	0.0011
配制	103	0.0011
胡须	103	0.0011
病房	103	0.0011
糊	103	0.0011
发放	103	0.0011
花草	103	0.0011
躲避	103	0.0011
稳固	103	0.0011
受热	103	0.0011
无机盐	103	0.0011
摩擦力	103	0.0011
前几天	103	0.0011
独立自主	103	0.0011
冻结	103	0.0011
自家	103	0.0011
衰变	103	0.0011
神仙	103	0.0011
上年	103	0.0011
对策	103	0.0011
店里	103	0.0011
强有力	103	0.0011
上场	103	0.0011
嗓门	103	0.0011
肢	103	0.0011
站立	103	0.0011
顺便	103	0.0011
鲸	103	0.0011
恒定	103	0.0011
老家	103	0.0011
南美洲	103	0.0011
一举	103	0.0011
一角	103	0.0011
扩充	103	0.0011
贫苦	103	0.0011
蒸汽机	103	0.0011
镶	103	0.0011
关切	103	0.0011
修筑	103	0.0011
企业家	103	0.0011
修饰	103	0.0011
雇佣	103	0.0011
软弱	103	0.0011
直辖市	103	0.0011
隆重	103	0.0011
小鸟	103	0.0011
挽救	102	0.0011
肉眼	102	0.0011
好几个	102	0.0011
个个	102	0.0011
凳子	102	0.0011
部件	102	0.0011
优化	102	0.0011
胆子	102	0.0011
俗话说	102	0.0011
赵紫阳	102	0.0011
场长	102	0.0011
试探	102	0.0011
抵抗力	102	0.0011
万里	102	0.0011
家门	102	0.0011
猫头鹰	102	0.0011
出自	102	0.0011
渠	102	0.0011
格局	102	0.0011
尴尬	102	0.0011
铃	102	0.0011
指数	102	0.0011
缴纳	102	0.0011
结算	102	0.0011
查明	102	0.0011
最快	102	0.0011
有病	102	0.0011
江水	102	0.0011
感官	102	0.0011
萎缩	102	0.0011
捐	102	0.0011
力争	102	0.0011
巴	102	0.0011
本体	102	0.0011
早年	102	0.0011
呼声	102	0.0011
遇上	102	0.0011
游离	102	0.0011
犹太人	102	0.0011
海带	102	0.0011
章太炎	102	0.0011
出世	102	0.0011
地毯	102	0.0011
捕食	102	0.0011
大路	102	0.0011
指针	102	0.0011
自制	102	0.0011
烟雾	102	0.0011
展	102	0.0011
权限	102	0.0011
颠倒	102	0.0011
扭头	102	0.0011
记述	102	0.0011
女神	102	0.0011
季度	102	0.0011
天色	102	0.0011
水力	102	0.0011
团委	101	0.0011
不至于	101	0.0011
睁大	101	0.0011
地狱	101	0.0011
鳃	101	0.0011
比方	101	0.0011
间隙	101	0.0011
脊髓	101	0.0011
交待	101	0.0011
名誉	101	0.0011
生怕	101	0.0011
鸭子	101	0.0011
大道	101	0.0011
空隙	101	0.0011
偶	101	0.0011
匠	101	0.0011
覆	101	0.0011
眼眶	101	0.0011
全国人民代表大会	101	0.0011
沿途	101	0.0011
依存	101	0.0011
泛滥	101	0.0011
预	101	0.0011
宁	101	0.0011
质地	101	0.0011
容忍	101	0.0011
格式	101	0.0011
二氧化硫	101	0.0011
仪表	101	0.0011
起床	101	0.0011
电动机	101	0.0011
公私合营	101	0.0011
梅花	101	0.0011
分给	101	0.0011
好笑	101	0.0011
端详	101	0.0011
李鹏	101	0.0011
审理	101	0.0011
读过	101	0.0011
上车	101	0.0011
上半年	101	0.0011
首位	101	0.0011
海南岛	101	0.0011
起草	101	0.0011
岸边	101	0.0011
敬爱	101	0.0011
甘	101	0.0011
认清	101	0.0011
红光	101	0.0011
永不	101	0.0011
并联	101	0.0011
腐烂	101	0.0011
阿富汗	101	0.0011
联邦	101	0.0011
出面	101	0.0011
利润率	101	0.0011
垃圾	101	0.0011
抢劫	101	0.0011
条件反射	101	0.0011
比如说	101	0.0011
水质	101	0.0011
要点	101	0.0011
枯	101	0.0011
姊	101	0.0011
染色	101	0.0011
意愿	101	0.0011
芭蕾	101	0.0011
成年人	101	0.0011
心境	101	0.0011
无意识	101	0.0011
踱	101	0.0011
销路	101	0.0011
十足	101	0.0011
干劲	101	0.0011
华盛顿	101	0.0011
融化	100	0.001
关头	100	0.001
外人	100	0.001
墙角	100	0.001
辽宁	100	0.001
腾	100	0.001
通向	100	0.001
粗暴	100	0.001
喽	100	0.001
条条	100	0.001
流量	100	0.001
结尾	100	0.001
山里	100	0.001
碱性	100	0.001
急切	100	0.001
方针政策	100	0.001
劈	100	0.001
效用	100	0.001
怀孕	100	0.001
惊慌	100	0.001
鲁	100	0.001
丰	100	0.001
闻名	100	0.001
恨不得	100	0.001
后退	100	0.001
赢	100	0.001
路旁	100	0.001
境	100	0.001
为害	100	0.001
黑白	100	0.001
凿	100	0.001
催化剂	100	0.001
叶绿素	100	0.001
小梅	100	0.001
看得出	100	0.001
下水	100	0.001
办好	100	0.001
绑	100	0.001
出入	100	0.001
维新	100	0.001
寄生虫	100	0.001
品格	100	0.001
商标	100	0.001
人生观	100	0.001
拢	100	0.001
北半球	100	0.001
综上所述	100	0.001
僧	100	0.001
耀眼	100	0.001
空想	100	0.001
狭小	100	0.001
尘埃	100	0.001
方位	100	0.001
妥善	100	0.001
测得	100	0.001
常委	100	0.001
剥	100	0.001
水子	100	0.001
不规则	100	0.001
氮气	100	0.001
眼皮	100	0.001
残废	100	0.001
运河	100	0.001
赌博	100	0.001
难度	100	0.001
相遇	99	0.001
准是	99	0.001
原本	99	0.001
精致	99	0.001
认出	99	0.001
而言	99	0.001
演戏	99	0.001
吹来	99	0.001
在外	99	0.001
线上	99	0.001
维也纳	99	0.001
柳青	99	0.001
框架	99	0.001
班级	99	0.001
团支部	99	0.001
渗出	99	0.001
长成	99	0.001
当面	99	0.001
倡导	99	0.001
巢	99	0.001
剖面	99	0.001
面粉	99	0.001
深层	99	0.001
派别	99	0.001
壶	99	0.001
山沟	99	0.001
高尔基	99	0.001
因之	99	0.001
舒畅	99	0.001
徒弟	99	0.001
书店	99	0.001
授予	99	0.001
手帕	99	0.001
花瓣	99	0.001
生涯	99	0.001
一概	99	0.001
同盟	99	0.001
认知	99	0.001
舞姿	99	0.001
只管	99	0.001
主动性	99	0.001
惋惜	99	0.001
炎症	99	0.001
检讨	99	0.001
金额	99	0.001
察觉	99	0.001
病态	99	0.001
指挥员	99	0.001
机理	99	0.001
简要	99	0.001
四方	99	0.001
兼顾	99	0.001
地段	99	0.001
脑筋	99	0.001
电量	99	0.001
财物	99	0.001
耕种	99	0.001
窒息	99	0.001
抱怨	99	0.001
园林	99	0.001
倒退	99	0.001
绘制	99	0.001
宣称	99	0.001
泻	99	0.001
冲着	99	0.001
打出	99	0.001
小小	99	0.001
姜	99	0.001
风浪	99	0.001
荒地	99	0.001
打交道	99	0.001
规章制度	98	0.001
热气	98	0.001
每到	98	0.001
不计	98	0.001
短缺	98	0.001
清清楚楚	98	0.001
棉袄	98	0.001
功绩	98	0.001
拼	98	0.001
北美	98	0.001
前年	98	0.001
文学家	98	0.001
高明	98	0.001
病因	98	0.001
冷淡	98	0.001
虔诚	98	0.001
芳香	98	0.001
潜伏	98	0.001
思念	98	0.001
水域	98	0.001
北极	98	0.001
大部	98	0.001
大河	98	0.001
保密	98	0.001
梁启超	98	0.001
全力	98	0.001
疗法	98	0.001
静脉	98	0.001
王子	98	0.001
董	98	0.001
降临	98	0.001
堵塞	98	0.001
六百	98	0.001
回想	98	0.001
接种	98	0.001
责	98	0.001
劳动模范	98	0.001
展览会	98	0.001
绕过	98	0.001
文盲	98	0.001
病害	98	0.001
猜测	98	0.001
气团	98	0.001
嗬	98	0.001
复兴	98	0.001
住在	98	0.001
最少	98	0.001
坛	98	0.001
放置	98	0.001
来过	98	0.001
不自觉	98	0.001
祖	98	0.001
好心	98	0.001
孕育	98	0.001
喃喃	98	0.001
风度	98	0.001
血缘	98	0.001
形形色色	98	0.001
湘	98	0.001
慰问	98	0.001
不用说	98	0.001
梅兰芳	98	0.001
伸展	98	0.001
带走	98	0.001
陛下	98	0.001
苦闷	98	0.001
汉人	97	0.001
梦中	97	0.001
简陋	97	0.001
手工业者	97	0.001
此类	97	0.001
坟墓	97	0.001
过剩	97	0.001
妹子	97	0.001
式样	97	0.001
各家	97	0.001
刑	97	0.001
情愿	97	0.001
感人	97	0.001
弊端	97	0.001
编成	97	0.001
新民主主义革命	97	0.001
在校	97	0.001
调皮	97	0.001
麻雀	97	0.001
嗅	97	0.001
晴朗	97	0.001
屈	97	0.001
明了	97	0.001
雄厚	97	0.001
摘下	97	0.001
残留	97	0.001
沙俄	97	0.001
打发	97	0.001
矿山	97	0.001
躯干	97	0.001
对角线	97	0.001
腰带	97	0.001
环境污染	97	0.001
水层	97	0.001
搜索	97	0.001
抽屉	97	0.001
指引	97	0.001
书上	97	0.001
爪	97	0.001
倘	97	0.001
却说	97	0.001
院校	97	0.001
打扫	97	0.001
车夫	97	0.001
辟	97	0.001
大水	97	0.001
不只	97	0.001
社会形态	97	0.001
镇静	97	0.001
主语	97	0.001
长工	97	0.001
悦耳	97	0.001
四千	97	0.001
诗句	97	0.001
女郎	97	0.001
列强	97	0.001
特长	97	0.001
天线	97	0.001
塌	97	0.001
计量	97	0.001
说是	96	0.001
探求	96	0.001
蝙蝠	96	0.001
天亮	96	0.001
毫	96	0.001
达斡尔	96	0.001
鄂伦春	96	0.001
劣	96	0.001
茂密	96	0.001
省市	96	0.001
风尚	96	0.001
祸	96	0.001
卤	96	0.001
表现力	96	0.001
悬殊	96	0.001
果园	96	0.001
风向	96	0.001
见识	96	0.001
裤	96	0.001
花样	96	0.001
疯	96	0.001
日寇	96	0.001
生态平衡	96	0.001
优劣	96	0.001
招收	96	0.001
碘	96	0.001
商场	96	0.001
乌黑	96	0.001
支流	96	0.001
韵	96	0.001
台阶	96	0.001
参军	96	0.001
敦煌	96	0.001
售货员	96	0.001
山村	96	0.001
能干	96	0.001
载体	96	0.001
乙醇	96	0.001
迟疑	96	0.001
水晶	96	0.001
一致性	96	0.001
理性认识	96	0.001
冰晶	96	0.001
跑进	96	0.001
果真	96	0.001
生于	96	0.001
慌忙	96	0.001
许久	96	0.001
早饭	96	0.001
白纸	96	0.001
算术	96	0.001
语言学家	96	0.001
免费	96	0.001
贫乏	96	0.001
体力劳动	96	0.001
乡下人	96	0.001
袜子	96	0.001
